,GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,HD01_VD20,HD01_VD21,HD01_VD22,HD01_VD23,HD01_VD24,HD01_VD25,HD01_VD26,HD01_VD27,HD01_VD28,HD01_VD29,HD01_VD30,HD01_VD31,HD01_VD32,HD01_VD33,HD01_VD34,HD01_VD35,HD01_VD36,HD01_VD37,HD01_VD38,HD01_VD39,HD01_VD40,HD01_VD41,HD01_VD42,HD01_VD43,HD01_VD44,HD01_VD45,HD01_VD46,HD01_VD47,HD01_VD48,HD01_VD49,HD01_VD50,HD01_VD51,HD01_VD52,HD01_VD53,HD01_VD54,HD01_VD55,HD01_VD56,HD01_VD57,HD01_VD58,HD01_VD59,HD01_VD60,HD01_VD61,HD01_VD62,HD01_VD63,HD01_VD64,county,COUNTY,geometry
2492,1500000US360470532001,360470532001,"Block Group 1, Census Tract 532, Kings County, New York",230,17,0,0,0,0,0,0,17,0,15,0,0,0,0,0,0,15,0,32,0,0,0,0,0,9,17,6,97,0,0,37,31,0,15,0,14,27,0,22,5,0,0,0,0,0,22,17,5,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.960408 40.63017, -73.960263 40.629424, -73.960219 40.629255, -73.95995599999999 40.627778, -73.96091799999999 40.627674, -73.960466 40.625283, -73.961393 40.625179, -73.96184599999999 40.627571, -73.96229799999999 40.629961, -73.960408 40.63017))"
2493,1500000US360470532002,360470532002,"Block Group 2, Census Tract 532, Kings County, New York",165,19,0,0,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,11,0,48,0,0,0,0,0,0,0,0,0,0,15,4,5,6,0,0,0,0,0,40,21,5,14,0,0,0,0,0,32,24,8,0,0,0,0,0,0,36047,047,"POLYGON ((-73.959046 40.62300000000001, -73.96093999999999 40.622791, -73.961393 40.625179, -73.960466 40.625283, -73.96091799999999 40.627674, -73.95995599999999 40.627778, -73.95899399999999 40.627886, -73.958088 40.623105, -73.959046 40.62300000000001))"
2494,1500000US360470533001,360470533001,"Block Group 1, Census Tract 533, Kings County, New York",384,140,0,0,0,0,0,0,69,71,149,0,0,0,0,0,10,129,10,95,0,0,19,0,0,47,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.954442 40.703747, -73.953812 40.703181, -73.955724 40.701946, -73.956985 40.703075, -73.955074 40.704312, -73.954442 40.703747))"
2495,1500000US360470533002,360470533002,"Block Group 2, Census Tract 533, Kings County, New York",118,0,0,0,0,0,0,0,0,0,31,0,0,0,14,0,0,17,0,37,0,0,0,0,0,18,19,0,14,0,0,0,0,0,14,0,0,29,19,0,10,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.95807099999999 40.701398, -73.95868899999999 40.701953, -73.956985 40.703075, -73.955724 40.701946, -73.95745699999999 40.700822, -73.95807099999999 40.701398))"
2496,1500000US360470533003,360470533003,"Block Group 3, Census Tract 533, Kings County, New York",260,29,0,0,0,0,0,0,29,0,105,0,29,0,0,0,9,67,0,98,21,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.956985 40.703075, -73.95868899999999 40.701953, -73.95988899999999 40.703032, -73.959656 40.703354, -73.95824399999999 40.704203, -73.956985 40.703075))"
2497,1500000US360470533004,360470533004,"Block Group 4, Census Tract 533, Kings County, New York",396,70,0,0,0,0,0,0,52,18,136,0,0,0,0,0,20,116,0,78,29,0,0,0,0,0,49,0,18,0,0,0,0,18,0,0,0,55,10,0,0,26,0,0,19,0,39,11,19,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.95633699999999 40.705439, -73.955704 40.704876, -73.955074 40.704312, -73.956985 40.703075, -73.95824399999999 40.704203, -73.95633699999999 40.705439))"
2498,1500000US360470533005,360470533005,"Block Group 5, Census Tract 533, Kings County, New York",239,50,0,0,0,0,0,8,42,0,68,0,0,0,0,0,0,68,0,21,0,10,0,0,0,0,11,0,53,0,0,34,0,9,0,10,0,23,0,0,8,15,0,0,0,0,11,11,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.958456 40.707252, -73.958276 40.707198, -73.958067 40.706997, -73.95633699999999 40.705439, -73.95824399999999 40.704203, -73.959656 40.703354, -73.95988899999999 40.703032, -73.96003499999999 40.703163, -73.960341 40.703437, -73.96001199999999 40.703974, -73.959338 40.705181, -73.959155 40.705502, -73.95855 40.706881, -73.958456 40.707252))"
2499,1500000US360470534001,360470534001,"Block Group 1, Census Tract 534, Kings County, New York",354,34,0,0,0,12,0,0,22,0,21,0,0,0,0,0,0,21,0,92,0,0,0,0,0,0,92,0,23,0,0,0,0,16,7,0,0,37,25,0,0,0,12,0,0,0,69,49,9,11,0,0,0,0,0,78,78,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.960486 40.6204, -73.961415 40.620298, -73.961866 40.622688, -73.962318 40.625079, -73.961393 40.625179, -73.96093999999999 40.622791, -73.960486 40.6204))"
2500,1500000US360470534002,360470534002,"Block Group 2, Census Tract 534, Kings County, New York",239,56,0,0,0,0,0,0,56,0,73,0,0,0,39,0,0,34,0,57,0,0,0,0,0,26,31,0,10,0,0,10,0,0,0,0,0,35,8,0,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.962339 40.620196, -73.962796 40.622585, -73.96324799999999 40.624978, -73.962318 40.625079, -73.961866 40.622688, -73.961415 40.620298, -73.962339 40.620196))"
2501,1500000US360470534003,360470534003,"Block Group 3, Census Tract 534, Kings County, New York",207,19,0,0,0,0,0,0,19,0,54,0,0,0,24,0,0,30,0,33,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,51,23,0,15,13,0,0,0,0,40,36,0,0,0,0,0,0,4,36047,047,"POLYGON ((-73.96324799999999 40.624978, -73.962796 40.622585, -73.962339 40.620196, -73.963268 40.620095, -73.96372099999999 40.622485, -73.964173 40.624877, -73.96324799999999 40.624978))"
2502,1500000US360470534004,360470534004,"Block Group 4, Census Tract 534, Kings County, New York",179,37,0,0,0,12,0,0,25,0,29,0,7,0,0,0,0,0,22,77,0,0,0,0,0,27,50,0,27,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.964173 40.624877, -73.96372099999999 40.622485, -73.963268 40.620095, -73.96426799999999 40.619984, -73.96472 40.622373, -73.96517299999999 40.624766, -73.964173 40.624877))"
2503,1500000US360470535001,360470535001,"Block Group 1, Census Tract 535, Kings County, New York",352,62,0,0,0,0,6,0,46,10,140,0,0,6,0,0,25,109,0,96,0,0,0,29,17,14,14,22,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.959509 40.705332, -73.960138 40.705898, -73.96076699999999 40.706464, -73.959395 40.707352, -73.958456 40.707252, -73.95855 40.706881, -73.959155 40.705502, -73.959338 40.705181, -73.959509 40.705332))"
2504,1500000US360470535002,360470535002,"Block Group 2, Census Tract 535, Kings County, New York",163,18,0,0,0,0,0,0,18,0,86,0,0,0,0,0,10,76,0,29,0,0,0,0,0,0,29,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.960138 40.705898, -73.959509 40.705332, -73.959338 40.705181, -73.96001199999999 40.703974, -73.960341 40.703437, -73.961207 40.704211, -73.961854 40.704786, -73.960138 40.705898))"
2505,1500000US360470535003,360470535003,"Block Group 3, Census Tract 535, Kings County, New York",101,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,31,0,19,0,0,0,0,0,19,0,0,51,0,23,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.961854 40.704786, -73.962485 40.705352, -73.963098 40.7059, -73.96136299999999 40.706997, -73.96076699999999 40.706464, -73.960138 40.705898, -73.961854 40.704786))"
2506,1500000US360470535004,360470535004,"Block Group 4, Census Tract 535, Kings County, New York",381,72,0,0,0,0,0,0,66,6,131,0,0,0,0,0,0,131,0,33,0,0,0,8,0,25,0,0,32,0,0,0,10,0,22,0,0,75,39,22,7,1,6,0,0,0,21,21,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.962743 40.707685, -73.962131 40.707623, -73.96114399999999 40.707524, -73.95993799999999 40.707407, -73.959395 40.707352, -73.96076699999999 40.706464, -73.96136299999999 40.706997, -73.963098 40.7059, -73.963745 40.706479, -73.964393 40.707056, -73.964849 40.707454, -73.964421 40.707534, -73.963278 40.707729, -73.962743 40.707685))"
2507,1500000US360470537001,360470537001,"Block Group 1, Census Tract 537, Kings County, New York",305,53,0,0,0,0,0,0,41,12,95,0,0,0,0,0,0,92,3,38,8,0,0,4,0,5,21,0,56,0,10,10,0,0,20,16,0,8,0,0,0,0,0,8,0,0,55,5,26,0,19,5,0,0,0,0,0,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.96108 40.701321, -73.96145199999999 40.701663, -73.960341 40.703437, -73.96003499999999 40.703163, -73.95988899999999 40.703032, -73.95868899999999 40.701953, -73.95807099999999 40.701398, -73.95987 40.700235, -73.96108 40.701321))"
2508,1500000US360470537002,360470537002,"Block Group 2, Census Tract 537, Kings County, New York",258,23,0,0,0,0,0,0,23,0,84,0,10,0,0,0,13,61,0,63,0,0,0,0,0,33,22,8,26,0,0,0,0,0,15,11,0,28,0,0,0,14,14,0,0,0,29,29,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,36047,047,"POLYGON ((-73.96108 40.701321, -73.95987 40.700235, -73.95807099999999 40.701398, -73.95745699999999 40.700822, -73.95722599999999 40.7, -73.957167 40.699708, -73.95702 40.698974, -73.95885799999999 40.698677, -73.961051 40.698326, -73.962294 40.698126, -73.962839 40.698039, -73.96217899999999 40.700221, -73.96192099999999 40.70085, -73.96145199999999 40.701663, -73.96108 40.701321))"
2509,1500000US360470538001,360470538001,"Block Group 1, Census Tract 538, Kings County, New York",720,115,0,0,0,34,0,0,81,0,212,0,0,10,0,0,0,202,0,87,0,0,0,14,0,0,73,0,120,0,0,0,15,0,21,49,35,101,0,0,47,13,0,0,0,41,24,11,0,0,13,0,0,0,0,61,39,22,0,0,0,0,0,0,36047,047,"POLYGON ((-73.95503699999999 40.618558, -73.956238 40.618427, -73.957184 40.618326, -73.95763199999999 40.620714, -73.956689 40.620818, -73.955491 40.62095, -73.95503699999999 40.618558))"
2510,1500000US360470538002,360470538002,"Block Group 2, Census Tract 538, Kings County, New York",689,86,0,0,23,0,0,0,25,38,142,0,0,25,0,0,0,117,0,187,0,0,0,0,0,53,134,0,47,0,13,0,21,0,13,0,0,95,24,0,14,0,22,16,0,19,54,36,18,0,0,0,0,0,0,78,59,19,0,0,0,0,0,0,36047,047,"POLYGON ((-73.957184 40.618326, -73.956238 40.618427, -73.95503699999999 40.618558, -73.954587 40.616169, -73.955786 40.616036, -73.956729 40.615932, -73.957184 40.618326))"
2511,1500000US360470538003,360470538003,"Block Group 3, Census Tract 538, Kings County, New York",508,167,0,13,0,0,0,0,154,0,80,0,0,12,0,0,36,32,0,101,0,11,0,0,0,0,90,0,128,0,12,33,12,37,20,14,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,36047,047,"POLYGON ((-73.958147 40.618217, -73.958597 40.620608, -73.95763199999999 40.620714, -73.957184 40.618326, -73.956729 40.615932, -73.95865499999999 40.615721, -73.959107 40.618113, -73.958147 40.618217))"
2512,1500000US360470539001,360470539001,"Block Group 1, Census Tract 539, Kings County, New York",37,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.964426 40.703122, -73.96429599999999 40.70301, -73.96239199999999 40.702506, -73.961749 40.701944, -73.96145199999999 40.701663, -73.96192099999999 40.70085, -73.96217899999999 40.700221, -73.962524 40.700473, -73.963869 40.701542, -73.965204 40.702623, -73.964426 40.703122))"
2513,1500000US360470539002,360470539002,"Block Group 2, Census Tract 539, Kings County, New York",685,106,0,0,13,15,9,13,40,16,277,17,8,42,49,27,12,122,0,113,25,0,0,7,0,0,81,0,66,0,0,12,19,6,14,15,0,71,26,26,5,7,7,0,0,0,31,17,3,0,0,0,0,0,11,21,21,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.96239199999999 40.702506, -73.96429599999999 40.70301, -73.964426 40.703122, -73.961854 40.704786, -73.961207 40.704211, -73.960341 40.703437, -73.96145199999999 40.701663, -73.961749 40.701944, -73.96239199999999 40.702506))"
2514,1500000US360470542001,360470542001,"Block Group 1, Census Tract 542, Kings County, New York",449,20,0,0,0,0,0,0,20,0,40,0,0,0,7,0,0,33,0,95,0,0,0,6,0,19,54,16,37,0,0,19,6,0,0,12,0,27,6,7,0,14,0,0,0,0,128,31,2,15,24,32,18,0,6,102,94,8,0,0,0,0,0,0,36047,047,"POLYGON ((-73.960921 40.612757, -73.960004 40.612854, -73.960511 40.615518, -73.959583 40.61562, -73.959079 40.612957, -73.95859299999999 40.610403, -73.95952 40.610302, -73.960444 40.610202, -73.960921 40.612757))"
2515,1500000US360470542002,360470542002,"Block Group 2, Census Tract 542, Kings County, New York",444,95,0,0,25,6,0,0,34,30,89,0,0,7,0,0,0,82,0,62,0,0,0,0,0,15,47,0,67,0,9,8,17,0,0,33,0,54,0,18,14,22,0,0,0,0,39,0,32,0,7,0,0,0,0,38,38,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.96236399999999 40.615314, -73.961857 40.612654, -73.960921 40.612757, -73.960444 40.610202, -73.96238 40.609986, -73.96285999999999 40.61255, -73.96336099999999 40.615204, -73.96236399999999 40.615314))"
2516,1500000US360470542003,360470542003,"Block Group 3, Census Tract 542, Kings County, New York",305,109,0,0,65,20,0,0,24,0,42,0,0,42,0,0,0,0,0,32,0,0,6,0,0,0,26,0,41,25,0,0,0,0,16,0,0,23,0,0,0,7,0,16,0,0,16,16,0,0,0,0,0,0,0,42,20,22,0,0,0,0,0,0,36047,047,"POLYGON ((-73.960921 40.612757, -73.961857 40.612654, -73.96236399999999 40.615314, -73.96143599999999 40.615414, -73.960511 40.615518, -73.960004 40.612854, -73.960921 40.612757))"
2517,1500000US360470543001,360470543001,"Block Group 1, Census Tract 543, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.965204 40.702623, -73.963869 40.701542, -73.962524 40.700473, -73.96217899999999 40.700221, -73.962839 40.698039, -73.965774 40.697636, -73.969728 40.697804, -73.976787 40.698087, -73.980544 40.698246, -73.980462 40.699703, -73.98045499999999 40.700852, -73.980729 40.701268, -73.980649 40.701561, -73.98022399999999 40.703063, -73.97998799999999 40.703541, -73.979328 40.704746, -73.97923299999999 40.705769, -73.974546 40.707547, -73.972146 40.708947, -73.970045 40.706947, -73.96944499999999 40.706847, -73.969157 40.707027, -73.96913099999999 40.707029, -73.968389 40.706829, -73.967951 40.705731, -73.96761599999999 40.704961, -73.96720999999999 40.704256, -73.96607399999999 40.70332, -73.965204 40.702623))"
2518,1500000US360470543002,360470543002,"Block Group 2, Census Tract 543, Kings County, New York",168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,13,0,0,0,0,0,0,13,0,18,4,0,0,0,0,10,4,0,38,13,0,0,25,0,0,0,0,79,32,30,17,0,0,0,0,0,36047,047,"POLYGON ((-73.969728 40.697804, -73.965774 40.697636, -73.962839 40.698039, -73.964551 40.696107, -73.965434 40.695941, -73.96638899999999 40.69581, -73.968384 40.695931, -73.96937199999999 40.695954, -73.969728 40.697804))"
2519,1500000US360470544001,360470544001,"Block Group 1, Census Tract 544, Kings County, New York",334,116,0,0,10,27,11,0,68,0,53,0,0,0,0,9,0,35,9,28,0,0,0,0,0,0,28,0,25,0,0,0,25,0,0,0,0,33,10,0,15,8,0,0,0,0,29,0,0,29,0,0,0,0,0,50,50,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.954796 40.61082, -73.955741 40.610715, -73.956225 40.613272, -73.956729 40.615932, -73.955786 40.616036, -73.95528299999999 40.613375, -73.954796 40.61082))"
2520,1500000US360470544002,360470544002,"Block Group 2, Census Tract 544, Kings County, New York",328,30,0,0,12,0,0,0,18,0,124,0,0,0,0,0,9,115,0,29,0,0,0,9,0,0,10,10,32,0,0,0,0,10,13,9,0,40,0,11,0,29,0,0,0,0,29,29,0,0,0,0,0,0,0,44,44,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.959079 40.612957, -73.95718599999999 40.613165, -73.956225 40.613272, -73.955741 40.610715, -73.956705 40.610612, -73.957669 40.610504, -73.95859299999999 40.610403, -73.959079 40.612957))"
2521,1500000US360470544003,360470544003,"Block Group 3, Census Tract 544, Kings County, New York",117,49,0,0,0,0,0,0,42,7,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,16,0,0,0,0,0,16,0,0,15,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.956225 40.613272, -73.95718599999999 40.613165, -73.959079 40.612957, -73.959583 40.61562, -73.95865499999999 40.615721, -73.956729 40.615932, -73.956225 40.613272))"
2522,1500000US360470545001,360470545001,"Block Group 1, Census Tract 545, Kings County, New York",51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,34,0,0,0,34,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.965164 40.703783, -73.964426 40.703122, -73.965204 40.702623, -73.96607399999999 40.70332, -73.96720999999999 40.704256, -73.966325 40.70483, -73.965164 40.703783))"
2523,1500000US360470545002,360470545002,"Block Group 2, Census Tract 545, Kings County, New York",156,47,0,0,0,0,0,0,0,47,31,0,0,0,0,0,0,31,0,64,0,0,0,0,0,0,64,0,13,0,0,0,0,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.96720999999999 40.704256, -73.96761599999999 40.704961, -73.967951 40.705731, -73.968389 40.706829, -73.96728899999999 40.707002, -73.96672699999999 40.705523, -73.966325 40.70483, -73.96720999999999 40.704256))"
2524,1500000US360470545003,360470545003,"Block Group 3, Census Tract 545, Kings County, New York",475,187,0,0,25,36,0,36,90,0,106,16,0,59,0,11,0,20,0,70,23,36,0,11,0,0,0,0,65,31,0,17,0,17,0,0,0,47,21,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.96728899999999 40.707002, -73.965932 40.707244, -73.964849 40.707454, -73.964393 40.707056, -73.965672 40.706203, -73.965093 40.705634, -73.96528499999999 40.705499, -73.965541 40.705334, -73.966325 40.70483, -73.96672699999999 40.705523, -73.96728899999999 40.707002))"
2525,1500000US360470545004,360470545004,"Block Group 4, Census Tract 545, Kings County, New York",109,34,0,0,0,0,0,0,34,0,35,0,0,0,0,0,0,35,0,33,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.963745 40.706479, -73.965093 40.705634, -73.965672 40.706203, -73.964393 40.707056, -73.963745 40.706479))"
2526,1500000US360470545005,360470545005,"Block Group 5, Census Tract 545, Kings County, New York",770,219,0,0,42,39,14,9,98,17,249,14,15,201,6,0,0,13,0,104,29,47,0,0,0,28,0,0,20,20,0,0,0,0,0,0,0,178,115,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.96490299999999 40.704762, -73.965541 40.705334, -73.96528499999999 40.705499, -73.965093 40.705634, -73.963745 40.706479, -73.963098 40.7059, -73.962485 40.705352, -73.96428 40.704201, -73.96490299999999 40.704762))"
2527,1500000US360470545006,360470545006,"Block Group 6, Census Tract 545, Kings County, New York",596,202,0,0,0,59,35,0,58,50,246,20,129,7,17,38,35,0,0,78,27,29,0,0,0,7,0,15,0,0,0,0,0,0,0,0,0,17,0,0,17,0,0,0,0,0,40,40,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.96490299999999 40.704762, -73.96428 40.704201, -73.962485 40.705352, -73.961854 40.704786, -73.964426 40.703122, -73.965164 40.703783, -73.966325 40.70483, -73.965541 40.705334, -73.96490299999999 40.704762))"
2528,1500000US360470546001,360470546001,"Block Group 1, Census Tract 546, Kings County, New York",347,50,0,0,9,0,0,0,22,19,81,0,0,0,0,0,0,81,0,22,14,0,0,0,0,0,8,0,45,0,11,28,0,0,0,6,0,62,0,37,0,6,0,19,0,0,21,21,0,0,0,0,0,0,0,66,64,0,0,0,0,0,0,2,36047,047,"POLYGON ((-73.94978399999999 40.611372, -73.950706 40.61125, -73.951633 40.611123, -73.95257699999999 40.611037, -73.953046 40.61362, -73.95211999999999 40.613721, -73.950265 40.613924, -73.94978399999999 40.611372))"
2529,1500000US360470546002,360470546002,"Block Group 2, Census Tract 546, Kings County, New York",763,211,0,0,37,0,9,0,149,16,122,0,10,13,0,0,0,99,0,164,0,0,0,18,12,65,69,0,68,0,12,13,10,0,22,11,0,69,29,29,7,0,4,0,0,0,68,37,17,6,8,0,0,0,0,61,61,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.953599 40.61095, -73.954796 40.61082, -73.95528299999999 40.613375, -73.954083 40.613507, -73.953046 40.61362, -73.95257699999999 40.611037, -73.953599 40.61095))"
2530,1500000US360470546003,360470546003,"Block Group 3, Census Tract 546, Kings County, New York",454,86,0,0,0,23,0,0,63,0,78,0,12,0,0,0,0,66,0,101,0,0,0,0,0,20,81,0,26,0,0,0,4,9,0,0,13,72,0,7,30,18,17,0,0,0,0,0,0,0,0,0,0,0,0,91,91,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.954587 40.616169, -73.953553 40.616281, -73.953046 40.61362, -73.954083 40.613507, -73.95528299999999 40.613375, -73.955786 40.616036, -73.954587 40.616169))"
2531,1500000US360470547001,360470547001,"Block Group 1, Census Tract 547, Kings County, New York",538,65,0,0,0,8,0,0,31,26,48,0,0,22,8,0,0,18,0,127,0,0,11,0,0,18,98,0,68,0,0,17,0,9,22,20,0,107,59,8,0,0,0,34,6,0,38,21,9,0,0,0,8,0,0,85,37,19,29,0,0,0,0,0,36047,047,"POLYGON ((-73.96593799999999 40.708197, -73.96432899999999 40.708015, -73.964421 40.707534, -73.964849 40.707454, -73.965932 40.707244, -73.96728899999999 40.707002, -73.968389 40.706829, -73.968423 40.707756, -73.967383 40.707637, -73.96710399999999 40.709054, -73.965801 40.708902, -73.96593799999999 40.708197))"
2532,1500000US360470547002,360470547002,"Block Group 2, Census Tract 547, Kings County, New York",245,20,0,0,0,0,11,0,9,0,79,0,0,0,10,0,18,51,0,36,14,0,0,0,9,6,7,0,33,0,12,12,0,0,9,0,0,14,14,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,49,5,18,0,16,0,0,0,10,36047,047,"POLYGON ((-73.96432899999999 40.708015, -73.96593799999999 40.708197, -73.965801 40.708902, -73.964185 40.70872, -73.96257299999999 40.708535, -73.962743 40.707685, -73.963278 40.707729, -73.964421 40.707534, -73.96432899999999 40.708015))"
2533,1500000US360470547003,360470547003,"Block Group 3, Census Tract 547, Kings County, New York",625,65,0,0,0,0,0,0,19,46,80,0,0,0,7,0,0,73,0,118,19,0,16,21,10,10,42,0,51,0,0,0,23,0,0,28,0,133,0,64,6,18,0,19,26,0,18,0,0,0,18,0,0,0,0,160,101,18,6,0,0,28,0,7,36047,047,"POLYGON ((-73.96564099999999 40.709717, -73.964027 40.709534, -73.962414 40.709352, -73.96257299999999 40.708535, -73.964185 40.70872, -73.965801 40.708902, -73.96710399999999 40.709054, -73.967383 40.707637, -73.968423 40.707756, -73.968389 40.706829, -73.96913099999999 40.707029, -73.969157 40.707027, -73.96944499999999 40.706847, -73.96984499999999 40.709047, -73.969584 40.71017, -73.968524 40.710046, -73.966949 40.709865, -73.96564099999999 40.709717))"
2534,1500000US360470548001,360470548001,"Block Group 1, Census Tract 548, Kings County, New York",271,53,0,0,0,0,0,0,53,0,38,0,0,0,0,0,0,38,0,39,0,0,0,0,0,0,20,19,24,0,0,0,6,0,18,0,0,62,13,16,0,6,0,0,0,27,0,0,0,0,0,0,0,0,0,55,48,0,7,0,0,0,0,0,36047,047,"POLYGON ((-73.948414 40.609333, -73.949376 40.609228, -73.950299 40.609125, -73.950706 40.61125, -73.94978399999999 40.611372, -73.950265 40.613924, -73.94930599999999 40.614031, -73.94882 40.611477, -73.948414 40.609333))"
2535,1500000US360470548002,360470548002,"Block Group 2, Census Tract 548, Kings County, New York",22,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,6,4,12,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.950299 40.609125, -73.949376 40.609228, -73.948414 40.609333, -73.946524 40.60954, -73.94559799999999 40.609643, -73.945132 40.607183, -73.94605899999999 40.607082, -73.947948 40.606876, -73.949837 40.606667, -73.950299 40.609125))"
2536,1500000US360470549001,360470549001,"Block Group 1, Census Tract 549, Kings County, New York",543,69,0,0,0,0,0,0,52,17,130,0,0,0,0,0,0,130,0,18,0,0,0,11,0,0,7,0,23,0,0,0,0,0,0,23,0,91,15,20,0,0,0,23,33,0,30,30,0,0,0,0,0,0,0,182,123,0,49,0,0,0,0,10,36047,047,"POLYGON ((-73.964027 40.709534, -73.96564099999999 40.709717, -73.966949 40.709865, -73.968524 40.710046, -73.968524 40.71082, -73.96677799999999 40.710627, -73.965492 40.710482, -73.96313499999999 40.710204, -73.96229199999999 40.709921, -73.962414 40.709352, -73.964027 40.709534))"
