GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median gross rent,Margin of Error; Median gross rent
1500000US360050020004,360050020004,"Block Group 4, Census Tract 20, Bronx County, New York",674,171
1500000US360050020005,360050020005,"Block Group 5, Census Tract 20, Bronx County, New York",784,183
1500000US360050020006,360050020006,"Block Group 6, Census Tract 20, Bronx County, New York",871,473
1500000US360050023001,360050023001,"Block Group 1, Census Tract 23, Bronx County, New York",436,69
1500000US360050023002,360050023002,"Block Group 2, Census Tract 23, Bronx County, New York",422,119
1500000US360050023003,360050023003,"Block Group 3, Census Tract 23, Bronx County, New York",344,76
1500000US360050024000,360050024000,"Block Group 0, Census Tract 24, Bronx County, New York",-,**
1500000US360050024001,360050024001,"Block Group 1, Census Tract 24, Bronx County, New York",-,**
1500000US360050025001,360050025001,"Block Group 1, Census Tract 25, Bronx County, New York",1154,145
1500000US360050025002,360050025002,"Block Group 2, Census Tract 25, Bronx County, New York",401,117
1500000US360050025003,360050025003,"Block Group 3, Census Tract 25, Bronx County, New York",541,336
1500000US360050025004,360050025004,"Block Group 4, Census Tract 25, Bronx County, New York",806,304
1500000US360050025005,360050025005,"Block Group 5, Census Tract 25, Bronx County, New York",458,180
1500000US360050027011,360050027011,"Block Group 1, Census Tract 27.01, Bronx County, New York",614,111
1500000US360050027012,360050027012,"Block Group 2, Census Tract 27.01, Bronx County, New York",888,621
1500000US360050027021,360050027021,"Block Group 1, Census Tract 27.02, Bronx County, New York",1015,121
1500000US360050027022,360050027022,"Block Group 2, Census Tract 27.02, Bronx County, New York",1500,672
1500000US360050027023,360050027023,"Block Group 3, Census Tract 27.02, Bronx County, New York",905,234
1500000US360050027024,360050027024,"Block Group 4, Census Tract 27.02, Bronx County, New York",1036,216
1500000US360050028000,360050028000,"Block Group 0, Census Tract 28, Bronx County, New York",-,**
1500000US360050028001,360050028001,"Block Group 1, Census Tract 28, Bronx County, New York",1105,43
1500000US360050028002,360050028002,"Block Group 2, Census Tract 28, Bronx County, New York",856,48
1500000US360050028003,360050028003,"Block Group 3, Census Tract 28, Bronx County, New York",889,110
1500000US360050028004,360050028004,"Block Group 4, Census Tract 28, Bronx County, New York",1057,100
1500000US360050031001,360050031001,"Block Group 1, Census Tract 31, Bronx County, New York",959,76
1500000US360050033001,360050033001,"Block Group 1, Census Tract 33, Bronx County, New York",1331,231
1500000US360050033002,360050033002,"Block Group 2, Census Tract 33, Bronx County, New York",1064,265
1500000US360050033003,360050033003,"Block Group 3, Census Tract 33, Bronx County, New York",457,69
1500000US360050035001,360050035001,"Block Group 1, Census Tract 35, Bronx County, New York",1131,85
1500000US360050035002,360050035002,"Block Group 2, Census Tract 35, Bronx County, New York",422,140
1500000US360050035003,360050035003,"Block Group 3, Census Tract 35, Bronx County, New York",1143,92
1500000US360050037001,360050037001,"Block Group 1, Census Tract 37, Bronx County, New York",907,78
1500000US360050038001,360050038001,"Block Group 1, Census Tract 38, Bronx County, New York",873,153
1500000US360050039001,360050039001,"Block Group 1, Census Tract 39, Bronx County, New York",1217,140
1500000US360050039002,360050039002,"Block Group 2, Census Tract 39, Bronx County, New York",1054,139
1500000US360050039003,360050039003,"Block Group 3, Census Tract 39, Bronx County, New York",483,145
1500000US360050039004,360050039004,"Block Group 4, Census Tract 39, Bronx County, New York",973,83
1500000US360050039005,360050039005,"Block Group 5, Census Tract 39, Bronx County, New York",708,67
1500000US360050040011,360050040011,"Block Group 1, Census Tract 40.01, Bronx County, New York",959,251
1500000US360050041001,360050041001,"Block Group 1, Census Tract 41, Bronx County, New York",614,330
1500000US360050041002,360050041002,"Block Group 2, Census Tract 41, Bronx County, New York",1016,364
1500000US360050041003,360050041003,"Block Group 3, Census Tract 41, Bronx County, New York",-,**
1500000US360050041004,360050041004,"Block Group 4, Census Tract 41, Bronx County, New York",508,86
1500000US360050042001,360050042001,"Block Group 1, Census Tract 42, Bronx County, New York",584,135
1500000US360050042002,360050042002,"Block Group 2, Census Tract 42, Bronx County, New York",347,227
1500000US360050042003,360050042003,"Block Group 3, Census Tract 42, Bronx County, New York",1075,169
1500000US360050042004,360050042004,"Block Group 4, Census Tract 42, Bronx County, New York",1098,89
1500000US360050042005,360050042005,"Block Group 5, Census Tract 42, Bronx County, New York",1110,69
1500000US360050042006,360050042006,"Block Group 6, Census Tract 42, Bronx County, New York",-,**
1500000US360050042007,360050042007,"Block Group 7, Census Tract 42, Bronx County, New York",717,146
1500000US360050043001,360050043001,"Block Group 1, Census Tract 43, Bronx County, New York",1112,90
1500000US360050043002,360050043002,"Block Group 2, Census Tract 43, Bronx County, New York",859,181
1500000US360050043003,360050043003,"Block Group 3, Census Tract 43, Bronx County, New York",473,303
1500000US360050043004,360050043004,"Block Group 4, Census Tract 43, Bronx County, New York",328,92
1500000US360050044001,360050044001,"Block Group 1, Census Tract 44, Bronx County, New York",402,163
1500000US360050044002,360050044002,"Block Group 2, Census Tract 44, Bronx County, New York",446,233
1500000US360050044003,360050044003,"Block Group 3, Census Tract 44, Bronx County, New York",582,128
1500000US360050044004,360050044004,"Block Group 4, Census Tract 44, Bronx County, New York",603,183
1500000US360050046001,360050046001,"Block Group 1, Census Tract 46, Bronx County, New York",762,60
1500000US360050048001,360050048001,"Block Group 1, Census Tract 48, Bronx County, New York",1072,63
1500000US360050048002,360050048002,"Block Group 2, Census Tract 48, Bronx County, New York",1031,73
1500000US360050050011,360050050011,"Block Group 1, Census Tract 50.01, Bronx County, New York",1236,182
1500000US360050050012,360050050012,"Block Group 2, Census Tract 50.01, Bronx County, New York",1238,106
1500000US360050050013,360050050013,"Block Group 3, Census Tract 50.01, Bronx County, New York",1313,503
1500000US360050050014,360050050014,"Block Group 4, Census Tract 50.01, Bronx County, New York",1263,267
1500000US360050050021,360050050021,"Block Group 1, Census Tract 50.02, Bronx County, New York",1308,76
1500000US360050050022,360050050022,"Block Group 2, Census Tract 50.02, Bronx County, New York",1046,112
1500000US360050050023,360050050023,"Block Group 3, Census Tract 50.02, Bronx County, New York",875,221
1500000US360050050024,360050050024,"Block Group 4, Census Tract 50.02, Bronx County, New York",1125,81
1500000US360050051001,360050051001,"Block Group 1, Census Tract 51, Bronx County, New York",438,325
1500000US360050051002,360050051002,"Block Group 2, Census Tract 51, Bronx County, New York",505,36
1500000US360050051003,360050051003,"Block Group 3, Census Tract 51, Bronx County, New York",487,150
1500000US360050052001,360050052001,"Block Group 1, Census Tract 52, Bronx County, New York",959,60
1500000US360050052002,360050052002,"Block Group 2, Census Tract 52, Bronx County, New York",457,226
1500000US360050053001,360050053001,"Block Group 1, Census Tract 53, Bronx County, New York",848,181
1500000US360050053002,360050053002,"Block Group 2, Census Tract 53, Bronx County, New York",758,286
1500000US360050054001,360050054001,"Block Group 1, Census Tract 54, Bronx County, New York",1283,233
1500000US360050054002,360050054002,"Block Group 2, Census Tract 54, Bronx County, New York",1228,163
1500000US360050054003,360050054003,"Block Group 3, Census Tract 54, Bronx County, New York",1194,269
1500000US360050054004,360050054004,"Block Group 4, Census Tract 54, Bronx County, New York",1124,65
1500000US360050056001,360050056001,"Block Group 1, Census Tract 56, Bronx County, New York",398,288
1500000US360050056002,360050056002,"Block Group 2, Census Tract 56, Bronx County, New York",1216,118
1500000US360050056003,360050056003,"Block Group 3, Census Tract 56, Bronx County, New York",1185,173
1500000US360050059021,360050059021,"Block Group 1, Census Tract 59.02, Bronx County, New York",1407,101
1500000US360050059022,360050059022,"Block Group 2, Census Tract 59.02, Bronx County, New York",1066,137
1500000US360050060001,360050060001,"Block Group 1, Census Tract 60, Bronx County, New York",1102,72
1500000US360050061001,360050061001,"Block Group 1, Census Tract 61, Bronx County, New York",970,115
1500000US360050061002,360050061002,"Block Group 2, Census Tract 61, Bronx County, New York",951,46
1500000US360050061003,360050061003,"Block Group 3, Census Tract 61, Bronx County, New York",-,**
1500000US360050062001,360050062001,"Block Group 1, Census Tract 62, Bronx County, New York",959,285
1500000US360050062002,360050062002,"Block Group 2, Census Tract 62, Bronx County, New York",341,225
1500000US360050062003,360050062003,"Block Group 3, Census Tract 62, Bronx County, New York",442,88
1500000US360050062004,360050062004,"Block Group 4, Census Tract 62, Bronx County, New York",1124,179
1500000US360050062005,360050062005,"Block Group 5, Census Tract 62, Bronx County, New York",1085,227
1500000US360050063001,360050063001,"Block Group 1, Census Tract 63, Bronx County, New York",-,**
1500000US360050063002,360050063002,"Block Group 2, Census Tract 63, Bronx County, New York",880,297
1500000US360050063003,360050063003,"Block Group 3, Census Tract 63, Bronx County, New York",1255,159
1500000US360050063004,360050063004,"Block Group 4, Census Tract 63, Bronx County, New York",1067,190
1500000US360050063005,360050063005,"Block Group 5, Census Tract 63, Bronx County, New York",1157,80
1500000US360050063006,360050063006,"Block Group 6, Census Tract 63, Bronx County, New York",1177,80
1500000US360050064001,360050064001,"Block Group 1, Census Tract 64, Bronx County, New York",1339,175
1500000US360050064002,360050064002,"Block Group 2, Census Tract 64, Bronx County, New York",1107,121
1500000US360050064003,360050064003,"Block Group 3, Census Tract 64, Bronx County, New York",1257,256
1500000US360050064004,360050064004,"Block Group 4, Census Tract 64, Bronx County, New York",747,736
1500000US360050065001,360050065001,"Block Group 1, Census Tract 65, Bronx County, New York",1154,110
1500000US360050065002,360050065002,"Block Group 2, Census Tract 65, Bronx County, New York",844,103
1500000US360050065003,360050065003,"Block Group 3, Census Tract 65, Bronx County, New York",1134,214
1500000US360050065004,360050065004,"Block Group 4, Census Tract 65, Bronx County, New York",1104,227
1500000US360050067001,360050067001,"Block Group 1, Census Tract 67, Bronx County, New York",1270,308
1500000US360050067002,360050067002,"Block Group 2, Census Tract 67, Bronx County, New York",968,508
1500000US360050067003,360050067003,"Block Group 3, Census Tract 67, Bronx County, New York",600,221
1500000US360050067004,360050067004,"Block Group 4, Census Tract 67, Bronx County, New York",409,196
1500000US360050067005,360050067005,"Block Group 5, Census Tract 67, Bronx County, New York",675,505
1500000US360050067006,360050067006,"Block Group 6, Census Tract 67, Bronx County, New York",1000,535
1500000US360050068001,360050068001,"Block Group 1, Census Tract 68, Bronx County, New York",1193,169
1500000US360050068002,360050068002,"Block Group 2, Census Tract 68, Bronx County, New York",1360,350
1500000US360050068003,360050068003,"Block Group 3, Census Tract 68, Bronx County, New York",1281,300
1500000US360050069001,360050069001,"Block Group 1, Census Tract 69, Bronx County, New York",897,104
1500000US360050069002,360050069002,"Block Group 2, Census Tract 69, Bronx County, New York",1223,281
1500000US360050069003,360050069003,"Block Group 3, Census Tract 69, Bronx County, New York",374,99
1500000US360050069004,360050069004,"Block Group 4, Census Tract 69, Bronx County, New York",430,261
1500000US360050070001,360050070001,"Block Group 1, Census Tract 70, Bronx County, New York",1318,102
1500000US360050070002,360050070002,"Block Group 2, Census Tract 70, Bronx County, New York",1406,752
1500000US360050070003,360050070003,"Block Group 3, Census Tract 70, Bronx County, New York",1190,166
1500000US360050071001,360050071001,"Block Group 1, Census Tract 71, Bronx County, New York",1134,93
1500000US360050071002,360050071002,"Block Group 2, Census Tract 71, Bronx County, New York",810,289
1500000US360050072001,360050072001,"Block Group 1, Census Tract 72, Bronx County, New York",1370,307
1500000US360050072002,360050072002,"Block Group 2, Census Tract 72, Bronx County, New York",1123,87
1500000US360050072003,360050072003,"Block Group 3, Census Tract 72, Bronx County, New York",957,166
1500000US360050072004,360050072004,"Block Group 4, Census Tract 72, Bronx County, New York",1091,55
1500000US360050073001,360050073001,"Block Group 1, Census Tract 73, Bronx County, New York",1047,299
1500000US360050073002,360050073002,"Block Group 2, Census Tract 73, Bronx County, New York",1098,42
1500000US360050073003,360050073003,"Block Group 3, Census Tract 73, Bronx County, New York",648,284
1500000US360050074001,360050074001,"Block Group 1, Census Tract 74, Bronx County, New York",1244,147
1500000US360050074002,360050074002,"Block Group 2, Census Tract 74, Bronx County, New York",1644,581
1500000US360050074003,360050074003,"Block Group 3, Census Tract 74, Bronx County, New York",1099,55
1500000US360050075001,360050075001,"Block Group 1, Census Tract 75, Bronx County, New York",1025,189
1500000US360050075002,360050075002,"Block Group 2, Census Tract 75, Bronx County, New York",1048,114
1500000US360050075003,360050075003,"Block Group 3, Census Tract 75, Bronx County, New York",474,39
1500000US360050075004,360050075004,"Block Group 4, Census Tract 75, Bronx County, New York",434,250
1500000US360050076001,360050076001,"Block Group 1, Census Tract 76, Bronx County, New York",1085,196
1500000US360050076002,360050076002,"Block Group 2, Census Tract 76, Bronx County, New York",1054,135
1500000US360050076003,360050076003,"Block Group 3, Census Tract 76, Bronx County, New York",1329,434
1500000US360050076004,360050076004,"Block Group 4, Census Tract 76, Bronx County, New York",1321,161
1500000US360050076005,360050076005,"Block Group 5, Census Tract 76, Bronx County, New York",1534,597
1500000US360050077001,360050077001,"Block Group 1, Census Tract 77, Bronx County, New York",1184,70
1500000US360050078001,360050078001,"Block Group 1, Census Tract 78, Bronx County, New York",1553,215
1500000US360050078002,360050078002,"Block Group 2, Census Tract 78, Bronx County, New York",1230,140
1500000US360050078003,360050078003,"Block Group 3, Census Tract 78, Bronx County, New York",1166,75
1500000US360050078004,360050078004,"Block Group 4, Census Tract 78, Bronx County, New York",1335,212
1500000US360050079001,360050079001,"Block Group 1, Census Tract 79, Bronx County, New York",333,212
1500000US360050079002,360050079002,"Block Group 2, Census Tract 79, Bronx County, New York",537,418
1500000US360050079003,360050079003,"Block Group 3, Census Tract 79, Bronx County, New York",735,365
1500000US360050079004,360050079004,"Block Group 4, Census Tract 79, Bronx County, New York",914,128
1500000US360050079005,360050079005,"Block Group 5, Census Tract 79, Bronx County, New York",484,369
1500000US360050079006,360050079006,"Block Group 6, Census Tract 79, Bronx County, New York",442,118
1500000US360050083001,360050083001,"Block Group 1, Census Tract 83, Bronx County, New York",1660,224
1500000US360050083002,360050083002,"Block Group 2, Census Tract 83, Bronx County, New York",921,718
1500000US360050083003,360050083003,"Block Group 3, Census Tract 83, Bronx County, New York",648,310
1500000US360050083004,360050083004,"Block Group 4, Census Tract 83, Bronx County, New York",798,252
1500000US360050083005,360050083005,"Block Group 5, Census Tract 83, Bronx County, New York",903,117
1500000US360050083006,360050083006,"Block Group 6, Census Tract 83, Bronx County, New York",833,322
1500000US360050084001,360050084001,"Block Group 1, Census Tract 84, Bronx County, New York",1636,184
1500000US360050084002,360050084002,"Block Group 2, Census Tract 84, Bronx County, New York",1415,157
1500000US360050085001,360050085001,"Block Group 1, Census Tract 85, Bronx County, New York",533,158
1500000US360050085002,360050085002,"Block Group 2, Census Tract 85, Bronx County, New York",1107,93
1500000US360050085003,360050085003,"Block Group 3, Census Tract 85, Bronx County, New York",1133,158
1500000US360050085005,360050085005,"Block Group 5, Census Tract 85, Bronx County, New York",610,96
1500000US360050086002,360050086002,"Block Group 2, Census Tract 86, Bronx County, New York",349,53
1500000US360050086003,360050086003,"Block Group 3, Census Tract 86, Bronx County, New York",443,145
1500000US360050087001,360050087001,"Block Group 1, Census Tract 87, Bronx County, New York",1162,75
1500000US360050087002,360050087002,"Block Group 2, Census Tract 87, Bronx County, New York",600,166
1500000US360050087003,360050087003,"Block Group 3, Census Tract 87, Bronx County, New York",860,138
1500000US360050087004,360050087004,"Block Group 4, Census Tract 87, Bronx County, New York",913,245
1500000US360050087005,360050087005,"Block Group 5, Census Tract 87, Bronx County, New York",1137,165
1500000US360050089001,360050089001,"Block Group 1, Census Tract 89, Bronx County, New York",518,68
1500000US360050089002,360050089002,"Block Group 2, Census Tract 89, Bronx County, New York",927,67
1500000US360050090000,360050090000,"Block Group 0, Census Tract 90, Bronx County, New York",-,**
1500000US360050090001,360050090001,"Block Group 1, Census Tract 90, Bronx County, New York",-,**
1500000US360050090002,360050090002,"Block Group 2, Census Tract 90, Bronx County, New York",-,**
1500000US360050090003,360050090003,"Block Group 3, Census Tract 90, Bronx County, New York",617,215
1500000US360050090004,360050090004,"Block Group 4, Census Tract 90, Bronx County, New York",-,**
1500000US360050090005,360050090005,"Block Group 5, Census Tract 90, Bronx County, New York",384,70
1500000US360050092001,360050092001,"Block Group 1, Census Tract 92, Bronx County, New York",1258,173
1500000US360050092002,360050092002,"Block Group 2, Census Tract 92, Bronx County, New York",1397,317
1500000US360050092003,360050092003,"Block Group 3, Census Tract 92, Bronx County, New York",1340,65
1500000US360050092004,360050092004,"Block Group 4, Census Tract 92, Bronx County, New York",1397,278
1500000US360050092005,360050092005,"Block Group 5, Census Tract 92, Bronx County, New York",1247,95
1500000US360050093000,360050093000,"Block Group 0, Census Tract 93, Bronx County, New York",-,**
1500000US360050093001,360050093001,"Block Group 1, Census Tract 93, Bronx County, New York",-,**
1500000US360050093002,360050093002,"Block Group 2, Census Tract 93, Bronx County, New York",1020,245
1500000US360050093003,360050093003,"Block Group 3, Census Tract 93, Bronx County, New York",1028,99
1500000US360050093004,360050093004,"Block Group 4, Census Tract 93, Bronx County, New York",1050,130
1500000US360050093005,360050093005,"Block Group 5, Census Tract 93, Bronx County, New York",1637,129
1500000US360050093006,360050093006,"Block Group 6, Census Tract 93, Bronx County, New York",-,**
1500000US360050096001,360050096001,"Block Group 1, Census Tract 96, Bronx County, New York",1413,391
1500000US360050096002,360050096002,"Block Group 2, Census Tract 96, Bronx County, New York",1367,224
1500000US360050098001,360050098001,"Block Group 1, Census Tract 98, Bronx County, New York",1708,107
1500000US360050098002,360050098002,"Block Group 2, Census Tract 98, Bronx County, New York",973,908
1500000US360050098003,360050098003,"Block Group 3, Census Tract 98, Bronx County, New York",1303,434
1500000US360050098004,360050098004,"Block Group 4, Census Tract 98, Bronx County, New York",-,**
1500000US360050098005,360050098005,"Block Group 5, Census Tract 98, Bronx County, New York",1398,74
1500000US360050110000,360050110000,"Block Group 0, Census Tract 110, Bronx County, New York",-,**
1500000US360050110001,360050110001,"Block Group 1, Census Tract 110, Bronx County, New York",1411,580
1500000US360050115020,360050115020,"Block Group 0, Census Tract 115.02, Bronx County, New York",-,**
1500000US360050115021,360050115021,"Block Group 1, Census Tract 115.02, Bronx County, New York",874,99
1500000US360050115022,360050115022,"Block Group 2, Census Tract 115.02, Bronx County, New York",900,124
1500000US360050115023,360050115023,"Block Group 3, Census Tract 115.02, Bronx County, New York",910,183
1500000US360050117000,360050117000,"Block Group 0, Census Tract 117, Bronx County, New York",-,**
1500000US360050117001,360050117001,"Block Group 1, Census Tract 117, Bronx County, New York",1019,68
1500000US360050117002,360050117002,"Block Group 2, Census Tract 117, Bronx County, New York",-,**
1500000US360050118000,360050118000,"Block Group 0, Census Tract 118, Bronx County, New York",-,**
1500000US360050118001,360050118001,"Block Group 1, Census Tract 118, Bronx County, New York",1511,346
1500000US360050118002,360050118002,"Block Group 2, Census Tract 118, Bronx County, New York",-,**
1500000US360050118003,360050118003,"Block Group 3, Census Tract 118, Bronx County, New York",1557,207
1500000US360050119001,360050119001,"Block Group 1, Census Tract 119, Bronx County, New York",1173,63
1500000US360050119002,360050119002,"Block Group 2, Census Tract 119, Bronx County, New York",608,409
1500000US360050119003,360050119003,"Block Group 3, Census Tract 119, Bronx County, New York",868,114
1500000US360050119004,360050119004,"Block Group 4, Census Tract 119, Bronx County, New York",464,279
1500000US360050119005,360050119005,"Block Group 5, Census Tract 119, Bronx County, New York",701,483
1500000US360050121011,360050121011,"Block Group 1, Census Tract 121.01, Bronx County, New York",970,65
1500000US360050121012,360050121012,"Block Group 2, Census Tract 121.01, Bronx County, New York",1137,85
1500000US360050121021,360050121021,"Block Group 1, Census Tract 121.02, Bronx County, New York",541,52
1500000US360050123001,360050123001,"Block Group 1, Census Tract 123, Bronx County, New York",644,235
1500000US360050123002,360050123002,"Block Group 2, Census Tract 123, Bronx County, New York",906,208
1500000US360050123003,360050123003,"Block Group 3, Census Tract 123, Bronx County, New York",533,114
1500000US360050125001,360050125001,"Block Group 1, Census Tract 125, Bronx County, New York",1134,139
1500000US360050125002,360050125002,"Block Group 2, Census Tract 125, Bronx County, New York",1121,100
1500000US360050127011,360050127011,"Block Group 1, Census Tract 127.01, Bronx County, New York",619,210
1500000US360050127012,360050127012,"Block Group 2, Census Tract 127.01, Bronx County, New York",887,293
1500000US360050129011,360050129011,"Block Group 1, Census Tract 129.01, Bronx County, New York",1253,286
1500000US360050129012,360050129012,"Block Group 2, Census Tract 129.01, Bronx County, New York",858,85
1500000US360050130001,360050130001,"Block Group 1, Census Tract 130, Bronx County, New York",1384,90
1500000US360050131001,360050131001,"Block Group 1, Census Tract 131, Bronx County, New York",420,128
1500000US360050131002,360050131002,"Block Group 2, Census Tract 131, Bronx County, New York",956,66
1500000US360050131003,360050131003,"Block Group 3, Census Tract 131, Bronx County, New York",961,140
1500000US360050132000,360050132000,"Block Group 0, Census Tract 132, Bronx County, New York",-,**
1500000US360050132001,360050132001,"Block Group 1, Census Tract 132, Bronx County, New York",1526,770
1500000US360050132002,360050132002,"Block Group 2, Census Tract 132, Bronx County, New York",1691,404
1500000US360050132003,360050132003,"Block Group 3, Census Tract 132, Bronx County, New York",1250,303
1500000US360050132004,360050132004,"Block Group 4, Census Tract 132, Bronx County, New York",1340,448
1500000US360050132005,360050132005,"Block Group 5, Census Tract 132, Bronx County, New York",1305,241
1500000US360050133001,360050133001,"Block Group 1, Census Tract 133, Bronx County, New York",447,36
1500000US360050133002,360050133002,"Block Group 2, Census Tract 133, Bronx County, New York",1153,134
1500000US360050133003,360050133003,"Block Group 3, Census Tract 133, Bronx County, New York",456,347
1500000US360050133004,360050133004,"Block Group 4, Census Tract 133, Bronx County, New York",817,101
1500000US360050135001,360050135001,"Block Group 1, Census Tract 135, Bronx County, New York",677,341
1500000US360050135002,360050135002,"Block Group 2, Census Tract 135, Bronx County, New York",413,57
1500000US360050135003,360050135003,"Block Group 3, Census Tract 135, Bronx County, New York",972,81
1500000US360050138000,360050138000,"Block Group 0, Census Tract 138, Bronx County, New York",-,**
1500000US360050138001,360050138001,"Block Group 1, Census Tract 138, Bronx County, New York",968,135
1500000US360050138002,360050138002,"Block Group 2, Census Tract 138, Bronx County, New York",1368,215
1500000US360050141001,360050141001,"Block Group 1, Census Tract 141, Bronx County, New York",922,218
1500000US360050141002,360050141002,"Block Group 2, Census Tract 141, Bronx County, New York",1138,124
1500000US360050141003,360050141003,"Block Group 3, Census Tract 141, Bronx County, New York",965,100
1500000US360050143001,360050143001,"Block Group 1, Census Tract 143, Bronx County, New York",451,167
1500000US360050144001,360050144001,"Block Group 1, Census Tract 144, Bronx County, New York",311,151
1500000US360050144002,360050144002,"Block Group 2, Census Tract 144, Bronx County, New York",509,141
1500000US360050144003,360050144003,"Block Group 3, Census Tract 144, Bronx County, New York",489,214
1500000US360050144004,360050144004,"Block Group 4, Census Tract 144, Bronx County, New York",547,136
1500000US360050144005,360050144005,"Block Group 5, Census Tract 144, Bronx County, New York",575,158
1500000US360050144006,360050144006,"Block Group 6, Census Tract 144, Bronx County, New York",1479,726
1500000US360050145001,360050145001,"Block Group 1, Census Tract 145, Bronx County, New York",1130,85
1500000US360050145002,360050145002,"Block Group 2, Census Tract 145, Bronx County, New York",377,276
1500000US360050145003,360050145003,"Block Group 3, Census Tract 145, Bronx County, New York",493,371
1500000US360050145004,360050145004,"Block Group 4, Census Tract 145, Bronx County, New York",1006,582
1500000US360050147011,360050147011,"Block Group 1, Census Tract 147.01, Bronx County, New York",392,115
1500000US360050147012,360050147012,"Block Group 2, Census Tract 147.01, Bronx County, New York",345,80
1500000US360050147013,360050147013,"Block Group 3, Census Tract 147.01, Bronx County, New York",404,228
1500000US360050147021,360050147021,"Block Group 1, Census Tract 147.02, Bronx County, New York",385,294
1500000US360050147022,360050147022,"Block Group 2, Census Tract 147.02, Bronx County, New York",552,136
1500000US360050147023,360050147023,"Block Group 3, Census Tract 147.02, Bronx County, New York",408,109
1500000US360050147024,360050147024,"Block Group 4, Census Tract 147.02, Bronx County, New York",516,244
1500000US360050149001,360050149001,"Block Group 1, Census Tract 149, Bronx County, New York",932,122
1500000US360050149002,360050149002,"Block Group 2, Census Tract 149, Bronx County, New York",959,160
1500000US360050149003,360050149003,"Block Group 3, Census Tract 149, Bronx County, New York",983,70
1500000US360050151001,360050151001,"Block Group 1, Census Tract 151, Bronx County, New York",957,89
1500000US360050151002,360050151002,"Block Group 2, Census Tract 151, Bronx County, New York",1087,110
1500000US360050151003,360050151003,"Block Group 3, Census Tract 151, Bronx County, New York",1012,195
1500000US360050151004,360050151004,"Block Group 4, Census Tract 151, Bronx County, New York",869,203
1500000US360050152001,360050152001,"Block Group 1, Census Tract 152, Bronx County, New York",1486,186
1500000US360050152002,360050152002,"Block Group 2, Census Tract 152, Bronx County, New York",1238,124
1500000US360050153001,360050153001,"Block Group 1, Census Tract 153, Bronx County, New York",985,113
1500000US360050153002,360050153002,"Block Group 2, Census Tract 153, Bronx County, New York",1186,87
1500000US360050153003,360050153003,"Block Group 3, Census Tract 153, Bronx County, New York",1158,98
1500000US360050155001,360050155001,"Block Group 1, Census Tract 155, Bronx County, New York",680,260
1500000US360050155002,360050155002,"Block Group 2, Census Tract 155, Bronx County, New York",826,181
1500000US360050157001,360050157001,"Block Group 1, Census Tract 157, Bronx County, New York",1074,177
1500000US360050157002,360050157002,"Block Group 2, Census Tract 157, Bronx County, New York",691,267
1500000US360050157003,360050157003,"Block Group 3, Census Tract 157, Bronx County, New York",1174,174
1500000US360050158001,360050158001,"Block Group 1, Census Tract 158, Bronx County, New York",1590,173
1500000US360050159001,360050159001,"Block Group 1, Census Tract 159, Bronx County, New York",443,290
1500000US360050159002,360050159002,"Block Group 2, Census Tract 159, Bronx County, New York",376,27
